Latitude,Longitude,SkillRequired,StartTimeWindow,EndTimeWindow,StartDateWindow,EndDateWindow,Price
40.399572,-86.755223,3,3:00 PM,4:00 PM,1/10/2012,1/12/2012,225
40.435674,-86.955168,1,5:00 PM,7:00 PM,1/1/2012,1/12/2012,100
40.435977,-86.956384,2,9:00 AM,5:00 PM,1/1/2012,1/12/2012,125
40.435686,-86.955161,3,9:00 AM,5:00 PM,1/1/2012,1/12/2012,150
40.437754,-86.822301,1,9:00 AM,5:00 PM,1/1/2012,1/12/2012,100
40.435657,-86.953278,2,9:00 AM,5:00 PM,1/1/2012,1/12/2012,125
40.435988,-86.956373,3,9:00 AM,5:00 PM,1/1/2012,1/12/2012,150
40.504372,-86.929643,1,8:00 AM,9:00 AM,1/1/2012,1/1/2012,100
40.438156,-86.828574,2,9:00 AM,10:00 AM,1/1/2012,1/1/2012,125
40.435972,-86.956357,3,1:00 PM,2:00 PM,1/1/2012,1/1/2012,150
40.435998,-86.956362,1,3:00 PM,4:00 PM,1/2/2012,1/2/2012,175
40.435982,-86.956346,2,5:00 PM,7:00 PM,1/2/2012,1/2/2012,200
40.436008,-86.956352,3,9:00 AM,5:00 PM,1/2/2012,1/2/2012,225
40.399574,-86.755966,1,9:00 AM,5:00 PM,1/3/2012,1/3/2012,100
40.438652,-86.9631,2,9:00 AM,5:00 PM,1/3/2012,1/3/2012,125
40.449192,-86.953504,3,9:00 AM,5:00 PM,1/3/2012,1/3/2012,150
40.489426,-86.883446,1,9:00 AM,5:00 PM,1/4/2012,1/4/2012,100
40.437824,-86.822363,2,8:00 AM,9:00 AM,1/4/2012,1/4/2012,125
40.436018,-86.956341,3,9:00 AM,10:00 AM,1/4/2012,1/4/2012,150
40.43784,-86.822347,1,1:00 PM,2:00 PM,1/5/2012,1/5/2012,100
40.436002,-86.956325,2,3:00 PM,4:00 PM,1/5/2012,1/6/2012,125
40.438589,-86.827595,3,5:00 PM,7:00 PM,1/5/2012,1/6/2012,150
40.399575,-86.755096,1,9:00 AM,5:00 PM,1/5/2012,1/7/2012,175
40.430907,-86.858135,2,9:00 AM,5:00 PM,1/5/2012,1/7/2012,200
40.437867,-86.822386,3,9:00 AM,5:00 PM,1/5/2012,1/7/2012,225
40.43758,-86.820773,1,9:00 AM,5:00 PM,1/7/2012,1/9/2012,100
40.398838,-86.779907,2,9:00 AM,5:00 PM,1/7/2012,1/9/2012,125
40.43581,-86.953281,3,8:00 AM,9:00 AM,1/7/2012,1/9/2012,150
40.398983,-86.77991,1,9:00 AM,10:00 AM,1/10/2012,1/12/2012,100
40.43096,-86.858134,2,1:00 PM,2:00 PM,1/10/2012,1/12/2012,125
40.477098,-86.937928,3,3:00 PM,4:00 PM,1/10/2012,1/12/2012,150
40.382363,-86.931112,1,5:00 PM,7:00 PM,1/1/2012,1/12/2012,100
40.480104,-86.931741,2,9:00 AM,5:00 PM,1/1/2012,1/12/2012,125
40.439156,-86.827034,3,9:00 AM,5:00 PM,1/1/2012,1/12/2012,150
40.47934,-86.932396,1,9:00 AM,5:00 PM,1/1/2012,1/12/2012,175
40.489836,-86.930464,2,9:00 AM,5:00 PM,1/1/2012,1/12/2012,200
40.503905,-86.880572,3,9:00 AM,5:00 PM,1/1/2012,1/12/2012,225
40.440217,-86.826226,1,8:00 AM,9:00 AM,1/1/2012,1/1/2012,100
40.439452,-86.826738,2,9:00 AM,10:00 AM,1/1/2012,1/1/2012,125
40.439793,-86.823947,3,1:00 PM,2:00 PM,1/1/2012,1/1/2012,150
40.442,-86.809272,1,3:00 PM,4:00 PM,1/2/2012,1/2/2012,100
40.480122,-86.931747,2,5:00 PM,7:00 PM,1/2/2012,1/2/2012,125
40.439784,-86.82653,3,9:00 AM,5:00 PM,1/2/2012,1/2/2012,150
40.440193,-86.823892,1,9:00 AM,5:00 PM,1/3/2012,1/3/2012,100
40.326793,-86.929499,2,9:00 AM,5:00 PM,1/3/2012,1/3/2012,125
40.421122,-86.807139,3,9:00 AM,5:00 PM,1/3/2012,1/3/2012,150
40.414506,-86.801144,1,9:00 AM,5:00 PM,1/4/2012,1/4/2012,175
40.22414,-86.904099,2,8:00 AM,9:00 AM,1/4/2012,1/4/2012,200
40.440379,-86.826091,3,9:00 AM,10:00 AM,1/4/2012,1/4/2012,225
40.441713,-86.824302,1,1:00 PM,2:00 PM,1/5/2012,1/5/2012,100
40.503906,-86.880306,2,3:00 PM,4:00 PM,1/5/2012,1/6/2012,125
40.439986,-86.963399,3,5:00 PM,7:00 PM,1/5/2012,1/6/2012,150
40.440985,-86.823759,1,9:00 AM,5:00 PM,1/5/2012,1/7/2012,100
40.326809,-86.929711,2,9:00 AM,5:00 PM,1/5/2012,1/7/2012,125
40.348862,-86.906845,3,9:00 AM,5:00 PM,1/5/2012,1/7/2012,150
40.414521,-86.80134,1,9:00 AM,5:00 PM,1/7/2012,1/9/2012,100
40.46625,-86.896973,2,9:00 AM,5:00 PM,1/7/2012,1/9/2012,125
40.44221,-86.826436,3,8:00 AM,9:00 AM,1/7/2012,1/9/2012,150
40.398291,-86.779907,1,9:00 AM,10:00 AM,1/10/2012,1/12/2012,175
40.440057,-86.9635,2,1:00 PM,2:00 PM,1/10/2012,1/12/2012,200
40.423355,-86.952399,3,3:00 PM,4:00 PM,1/10/2012,1/12/2012,225
40.436397,-86.955944,1,5:00 PM,7:00 PM,1/1/2012,1/12/2012,100
40.43909,-86.96393,2,9:00 AM,5:00 PM,1/1/2012,1/12/2012,125
40.351914,-86.905887,3,9:00 AM,5:00 PM,1/1/2012,1/12/2012,150
40.418392,-86.781136,1,9:00 AM,5:00 PM,1/1/2012,1/12/2012,100
40.353332,-86.886542,2,9:00 AM,5:00 PM,1/1/2012,1/12/2012,125
40.417767,-86.964157,3,9:00 AM,5:00 PM,1/1/2012,1/12/2012,150
40.43958,-86.964841,1,8:00 AM,9:00 AM,1/1/2012,1/1/2012,100
40.475712,-86.937828,2,9:00 AM,10:00 AM,1/1/2012,1/1/2012,125
40.437568,-86.958921,3,1:00 PM,2:00 PM,1/1/2012,1/1/2012,150
40.41452,-86.801535,1,3:00 PM,4:00 PM,1/2/2012,1/2/2012,175
40.43642,-86.955171,2,5:00 PM,7:00 PM,1/2/2012,1/2/2012,200
40.436451,-86.953282,3,9:00 AM,5:00 PM,1/2/2012,1/2/2012,225
40.480857,-86.933216,1,9:00 AM,5:00 PM,1/3/2012,1/3/2012,100
40.489867,-86.932524,2,9:00 AM,5:00 PM,1/3/2012,1/3/2012,125
40.503895,-86.879082,3,9:00 AM,5:00 PM,1/3/2012,1/3/2012,150
40.547416,-86.879135,1,9:00 AM,5:00 PM,1/4/2012,1/4/2012,100
40.420069,-86.810959,2,8:00 AM,9:00 AM,1/4/2012,1/4/2012,125
40.442879,-86.809357,3,9:00 AM,10:00 AM,1/4/2012,1/4/2012,150
40.436715,-86.956056,1,1:00 PM,2:00 PM,1/5/2012,1/5/2012,100
40.420078,-86.81134,2,3:00 PM,4:00 PM,1/5/2012,1/6/2012,125
40.479338,-86.933312,3,5:00 PM,7:00 PM,1/5/2012,1/6/2012,150
40.482368,-86.934212,1,9:00 AM,5:00 PM,1/5/2012,1/7/2012,175
40.582312,-86.843564,2,9:00 AM,5:00 PM,1/5/2012,1/7/2012,200
40.420069,-86.811005,3,9:00 AM,5:00 PM,1/5/2012,1/7/2012,225
40.420075,-86.811699,1,9:00 AM,5:00 PM,1/7/2012,1/9/2012,100
40.437552,-86.958937,2,9:00 AM,5:00 PM,1/7/2012,1/9/2012,125
40.449178,-86.953266,3,8:00 AM,9:00 AM,1/7/2012,1/9/2012,150
40.481609,-86.934143,1,9:00 AM,10:00 AM,1/10/2012,1/12/2012,100
40.482368,-86.934448,2,1:00 PM,2:00 PM,1/10/2012,1/12/2012,125
40.480115,-86.933053,3,3:00 PM,4:00 PM,1/10/2012,1/12/2012,150
40.480099,-86.933053,1,5:00 PM,7:00 PM,1/1/2012,1/12/2012,100
40.479361,-86.933969,2,9:00 AM,5:00 PM,1/1/2012,1/12/2012,125
40.43675,-86.955269,3,9:00 AM,5:00 PM,1/1/2012,1/12/2012,150
40.503899,-86.87875,1,9:00 AM,5:00 PM,1/1/2012,1/12/2012,175
40.482357,-86.933816,2,9:00 AM,5:00 PM,1/1/2012,1/12/2012,200
40.482368,-86.934708,3,9:00 AM,5:00 PM,1/1/2012,1/12/2012,225
40.436855,-86.95627,1,8:00 AM,9:00 AM,1/1/2012,1/1/2012,100
40.436814,-86.95625,2,9:00 AM,10:00 AM,1/1/2012,1/1/2012,125
40.436576,-86.98622,3,1:00 PM,2:00 PM,1/1/2012,1/1/2012,150
40.441143,-86.8136,1,3:00 PM,4:00 PM,1/2/2012,1/2/2012,100
40.41452,-86.80173,2,5:00 PM,7:00 PM,1/2/2012,1/2/2012,125
40.440709,-86.813634,3,9:00 AM,5:00 PM,1/2/2012,1/2/2012,150
40.414509,-86.802101,1,9:00 AM,5:00 PM,1/3/2012,1/3/2012,100
40.403407,-86.851421,2,9:00 AM,5:00 PM,1/3/2012,1/3/2012,125
40.52306,-86.806786,3,9:00 AM,5:00 PM,1/3/2012,1/3/2012,150
40.565998,-86.767268,1,9:00 AM,5:00 PM,1/4/2012,1/4/2012,175
40.466312,-86.900696,2,8:00 AM,9:00 AM,1/4/2012,1/4/2012,200
40.437168,-86.956594,3,9:00 AM,10:00 AM,1/4/2012,1/4/2012,225
40.4393,-86.96434,1,1:00 PM,2:00 PM,1/5/2012,1/5/2012,100
40.465187,-86.897041,2,3:00 PM,4:00 PM,1/5/2012,1/6/2012,125
40.437468,-86.95543,3,5:00 PM,7:00 PM,1/5/2012,1/6/2012,150
40.43745,-86.956646,1,9:00 AM,5:00 PM,1/5/2012,1/7/2012,100
40.437457,-86.956663,2,9:00 AM,5:00 PM,1/5/2012,1/7/2012,125
40.397737,-86.765917,3,9:00 AM,5:00 PM,1/5/2012,1/7/2012,150
40.419354,-86.708873,1,9:00 AM,5:00 PM,1/7/2012,1/9/2012,100
40.448388,-86.953447,2,9:00 AM,5:00 PM,1/7/2012,1/9/2012,125
40.403847,-86.900613,3,8:00 AM,9:00 AM,1/7/2012,1/9/2012,150
40.437546,-86.956667,1,9:00 AM,10:00 AM,1/10/2012,1/12/2012,175
40.437571,-86.956647,2,1:00 PM,2:00 PM,1/10/2012,1/12/2012,200
40.403837,-86.900628,3,3:00 PM,4:00 PM,1/10/2012,1/12/2012,225
40.403801,-86.900696,1,5:00 PM,7:00 PM,1/1/2012,1/12/2012,100
40.352009,-86.87191,2,9:00 AM,5:00 PM,1/1/2012,1/12/2012,125
40.419997,-86.880138,3,9:00 AM,5:00 PM,1/1/2012,1/12/2012,150
40.489483,-86.878595,1,9:00 AM,5:00 PM,1/1/2012,1/12/2012,100
40.437708,-86.956646,2,9:00 AM,5:00 PM,1/1/2012,1/12/2012,125
40.479626,-86.936089,3,9:00 AM,5:00 PM,1/1/2012,1/12/2012,150
40.482368,-86.936409,1,8:00 AM,9:00 AM,1/1/2012,1/1/2012,100
40.439167,-87.015418,2,9:00 AM,10:00 AM,1/1/2012,1/1/2012,125
40.48104,-86.935358,3,1:00 PM,2:00 PM,1/1/2012,1/1/2012,150
40.464353,-86.934444,1,3:00 PM,4:00 PM,1/2/2012,1/2/2012,175
40.479729,-86.936313,2,5:00 PM,7:00 PM,1/2/2012,1/2/2012,200
40.389548,-86.906692,3,9:00 AM,5:00 PM,1/2/2012,1/2/2012,225
40.389548,-86.906692,1,9:00 AM,5:00 PM,1/3/2012,1/3/2012,100
40.439279,-87.015436,2,9:00 AM,5:00 PM,1/3/2012,1/3/2012,125
40.522043,-86.874426,3,9:00 AM,5:00 PM,1/3/2012,1/3/2012,150
40.437904,-86.956602,1,9:00 AM,5:00 PM,1/4/2012,1/4/2012,100
40.479791,-86.936438,2,8:00 AM,9:00 AM,1/4/2012,1/4/2012,125
40.481193,-86.935571,3,9:00 AM,10:00 AM,1/4/2012,1/4/2012,150
40.479855,-86.936561,1,1:00 PM,2:00 PM,1/5/2012,1/5/2012,100
40.479896,-86.936613,2,3:00 PM,4:00 PM,1/5/2012,1/6/2012,125
40.438055,-86.956522,3,5:00 PM,7:00 PM,1/5/2012,1/6/2012,150
40.464375,-86.935109,1,9:00 AM,5:00 PM,1/5/2012,1/7/2012,175
40.438093,-86.956499,2,9:00 AM,5:00 PM,1/5/2012,1/7/2012,200
40.347364,-86.874678,3,9:00 AM,5:00 PM,1/5/2012,1/7/2012,225
40.439885,-86.965437,1,9:00 AM,5:00 PM,1/7/2012,1/9/2012,100
40.41451,-86.802755,2,9:00 AM,5:00 PM,1/7/2012,1/9/2012,125
40.464407,-86.935388,3,8:00 AM,9:00 AM,1/7/2012,1/9/2012,150
40.464407,-86.935388,1,9:00 AM,10:00 AM,1/10/2012,1/12/2012,100
40.464407,-86.935388,2,1:00 PM,2:00 PM,1/10/2012,1/12/2012,125
40.440422,-87.016014,3,3:00 PM,4:00 PM,1/10/2012,1/12/2012,150
40.351122,-86.874377,1,5:00 PM,7:00 PM,1/1/2012,1/12/2012,100
40.438523,-86.955641,2,9:00 AM,5:00 PM,1/1/2012,1/12/2012,125
40.50206,-86.902883,3,9:00 AM,5:00 PM,1/1/2012,1/12/2012,150
40.437807,-86.959835,1,9:00 AM,5:00 PM,1/1/2012,1/12/2012,175
40.253435,-86.902854,2,9:00 AM,5:00 PM,1/1/2012,1/12/2012,200
40.424155,-86.801546,3,9:00 AM,5:00 PM,1/1/2012,1/12/2012,225
40.475702,-86.937745,1,8:00 AM,9:00 AM,1/1/2012,1/1/2012,100
40.437886,-86.959887,2,9:00 AM,10:00 AM,1/1/2012,1/1/2012,125
40.448388,-86.953619,3,1:00 PM,2:00 PM,1/1/2012,1/1/2012,150
40.443153,-86.828934,1,3:00 PM,4:00 PM,1/2/2012,1/2/2012,100
40.401243,-86.857525,2,5:00 PM,7:00 PM,1/2/2012,1/2/2012,125
40.438609,-86.955647,3,9:00 AM,5:00 PM,1/2/2012,1/2/2012,150
40.482379,-86.936707,1,9:00 AM,5:00 PM,1/3/2012,1/3/2012,100
40.438624,-86.955646,2,9:00 AM,5:00 PM,1/3/2012,1/3/2012,125
40.355672,-86.873781,3,9:00 AM,5:00 PM,1/3/2012,1/3/2012,150
40.477782,-86.935067,1,9:00 AM,5:00 PM,1/4/2012,1/4/2012,175
40.440063,-87.015671,2,8:00 AM,9:00 AM,1/4/2012,1/4/2012,200
40.438632,-86.955644,3,9:00 AM,10:00 AM,1/4/2012,1/4/2012,225
40.48074,-86.936378,1,1:00 PM,2:00 PM,1/5/2012,1/5/2012,100
40.477778,-86.935277,2,3:00 PM,4:00 PM,1/5/2012,1/6/2012,125
40.482364,-86.936759,3,5:00 PM,7:00 PM,1/5/2012,1/6/2012,150
40.437317,-86.961905,1,9:00 AM,5:00 PM,1/5/2012,1/7/2012,100
40.350027,-86.872766,2,9:00 AM,5:00 PM,1/5/2012,1/7/2012,125
40.480842,-86.936507,3,9:00 AM,5:00 PM,1/5/2012,1/7/2012,150
40.477098,-86.938272,1,9:00 AM,5:00 PM,1/7/2012,1/9/2012,100
40.416968,-86.878164,2,9:00 AM,5:00 PM,1/7/2012,1/9/2012,125
40.393651,-86.779995,3,8:00 AM,9:00 AM,1/7/2012,1/9/2012,150
40.439719,-86.965159,1,9:00 AM,10:00 AM,1/10/2012,1/12/2012,175
40.424744,-86.879514,2,1:00 PM,2:00 PM,1/10/2012,1/12/2012,200
40.440074,-86.965694,3,3:00 PM,4:00 PM,1/10/2012,1/12/2012,225
40.437637,-86.961905,1,5:00 PM,7:00 PM,1/1/2012,1/12/2012,100
40.438202,-86.959991,2,9:00 AM,5:00 PM,1/1/2012,1/12/2012,125
40.488071,-86.875023,3,9:00 AM,5:00 PM,1/1/2012,1/12/2012,150
40.528585,-86.874534,1,9:00 AM,5:00 PM,1/1/2012,1/12/2012,100
40.43904,-86.955509,2,9:00 AM,5:00 PM,1/1/2012,1/12/2012,125
40.43359,-86.853689,3,9:00 AM,5:00 PM,1/1/2012,1/12/2012,150
40.351936,-86.905911,1,8:00 AM,9:00 AM,1/1/2012,1/1/2012,100
40.416514,-86.804561,2,9:00 AM,10:00 AM,1/1/2012,1/1/2012,125
40.3465,-86.871839,3,1:00 PM,2:00 PM,1/1/2012,1/1/2012,150
40.526189,-86.937531,1,3:00 PM,4:00 PM,1/2/2012,1/2/2012,175
40.439113,-86.959786,2,5:00 PM,7:00 PM,1/2/2012,1/2/2012,200
40.439215,-86.819106,3,9:00 AM,5:00 PM,1/2/2012,1/2/2012,225
40.439136,-86.959807,1,9:00 AM,5:00 PM,1/3/2012,1/3/2012,100
40.441453,-86.955772,2,9:00 AM,5:00 PM,1/3/2012,1/3/2012,125
40.439162,-86.959825,3,9:00 AM,5:00 PM,1/3/2012,1/3/2012,150
40.439174,-86.959834,1,9:00 AM,5:00 PM,1/4/2012,1/4/2012,100
40.438896,-86.96192,2,8:00 AM,9:00 AM,1/4/2012,1/4/2012,125
40.439535,-86.818755,3,9:00 AM,10:00 AM,1/4/2012,1/4/2012,150
40.522078,-86.87244,1,1:00 PM,2:00 PM,1/5/2012,1/5/2012,100
40.346508,-86.871183,2,3:00 PM,4:00 PM,1/5/2012,1/6/2012,125
40.477098,-86.938387,3,5:00 PM,7:00 PM,1/5/2012,1/6/2012,150
40.440322,-86.965811,1,9:00 AM,5:00 PM,1/5/2012,1/7/2012,175
40.502027,-86.902714,2,9:00 AM,5:00 PM,1/5/2012,1/7/2012,200
40.41368,-86.80055,3,9:00 AM,5:00 PM,1/5/2012,1/7/2012,225
40.443731,-87.025777,1,9:00 AM,5:00 PM,1/7/2012,1/9/2012,100
40.441454,-86.955785,2,9:00 AM,5:00 PM,1/7/2012,1/9/2012,125
40.439637,-86.818633,3,8:00 AM,9:00 AM,1/7/2012,1/9/2012,150
40.229588,-86.869365,1,9:00 AM,10:00 AM,1/10/2012,1/12/2012,100
40.441086,-86.964516,2,1:00 PM,2:00 PM,1/10/2012,1/12/2012,125
40.413273,-86.876111,3,3:00 PM,4:00 PM,1/10/2012,1/12/2012,150
40.438377,-86.960186,1,5:00 PM,7:00 PM,1/1/2012,1/12/2012,100
40.346844,-86.870417,2,9:00 AM,5:00 PM,1/1/2012,1/12/2012,125
40.438435,-86.960304,3,9:00 AM,5:00 PM,1/1/2012,1/12/2012,150
40.419332,-86.775559,1,9:00 AM,5:00 PM,1/1/2012,1/12/2012,175
40.378328,-86.93905,2,9:00 AM,5:00 PM,1/1/2012,1/12/2012,200
40.440253,-86.965806,3,9:00 AM,5:00 PM,1/1/2012,1/12/2012,225
40.489985,-86.867385,1,8:00 AM,9:00 AM,1/1/2012,1/1/2012,100
40.351954,-86.905895,2,9:00 AM,10:00 AM,1/1/2012,1/1/2012,125
40.35508,-86.886541,3,1:00 PM,2:00 PM,1/1/2012,1/1/2012,150
40.345915,-86.903347,1,3:00 PM,4:00 PM,1/2/2012,1/2/2012,100
40.353936,-86.888675,2,5:00 PM,7:00 PM,1/2/2012,1/2/2012,125
40.354793,-86.888191,3,9:00 AM,5:00 PM,1/2/2012,1/2/2012,150
40.41661,-86.993783,1,9:00 AM,5:00 PM,1/3/2012,1/3/2012,100
40.353443,-86.886541,2,9:00 AM,5:00 PM,1/3/2012,1/3/2012,125
40.353693,-86.887678,3,9:00 AM,5:00 PM,1/3/2012,1/3/2012,150
40.414208,-86.803405,1,9:00 AM,5:00 PM,1/4/2012,1/4/2012,175
40.413657,-86.800242,2,8:00 AM,9:00 AM,1/4/2012,1/4/2012,200
40.442682,-86.965848,3,9:00 AM,10:00 AM,1/4/2012,1/4/2012,225
40.583748,-86.834148,1,1:00 PM,2:00 PM,1/5/2012,1/5/2012,100
40.584909,-86.834262,2,3:00 PM,4:00 PM,1/5/2012,1/6/2012,125
40.443322,-86.815949,3,5:00 PM,7:00 PM,1/5/2012,1/6/2012,150
40.442715,-86.964502,1,9:00 AM,5:00 PM,1/5/2012,1/7/2012,100
40.473403,-86.939829,2,9:00 AM,5:00 PM,1/5/2012,1/7/2012,125
40.443882,-86.815941,3,9:00 AM,5:00 PM,1/5/2012,1/7/2012,150
40.37822,-86.939232,1,9:00 AM,5:00 PM,1/7/2012,1/9/2012,100
40.440794,-86.964524,2,9:00 AM,5:00 PM,1/7/2012,1/9/2012,125
40.474476,-86.939243,3,8:00 AM,9:00 AM,1/7/2012,1/9/2012,150
40.390765,-86.755059,1,9:00 AM,10:00 AM,1/10/2012,1/12/2012,175
40.444071,-86.694688,2,1:00 PM,2:00 PM,1/10/2012,1/12/2012,200
40.442889,-86.963094,3,3:00 PM,4:00 PM,1/10/2012,1/12/2012,225
40.584924,-86.834132,1,5:00 PM,7:00 PM,1/1/2012,1/12/2012,100
40.44232,-86.961897,2,9:00 AM,5:00 PM,1/1/2012,1/12/2012,125
40.443388,-86.969851,3,9:00 AM,5:00 PM,1/1/2012,1/12/2012,150
40.445997,-86.896347,1,9:00 AM,5:00 PM,1/1/2012,1/12/2012,100
40.258777,-86.680275,2,9:00 AM,5:00 PM,1/1/2012,1/12/2012,125
40.442993,-86.963104,3,9:00 AM,5:00 PM,1/1/2012,1/12/2012,150
40.584595,-86.83387,1,8:00 AM,9:00 AM,1/1/2012,1/1/2012,100
40.522064,-86.871355,2,9:00 AM,10:00 AM,1/1/2012,1/1/2012,125
40.414091,-86.8034,3,1:00 PM,2:00 PM,1/1/2012,1/1/2012,150
40.472252,-86.94092,1,3:00 PM,4:00 PM,1/2/2012,1/2/2012,175
40.443177,-86.963117,2,5:00 PM,7:00 PM,1/2/2012,1/2/2012,200
40.472252,-86.941025,3,9:00 AM,5:00 PM,1/2/2012,1/2/2012,225
40.445319,-86.828709,1,9:00 AM,5:00 PM,1/3/2012,1/3/2012,100
40.443967,-86.968571,2,9:00 AM,5:00 PM,1/3/2012,1/3/2012,125
40.444026,-86.968588,3,9:00 AM,5:00 PM,1/3/2012,1/3/2012,150
40.444085,-86.968572,1,9:00 AM,5:00 PM,1/4/2012,1/4/2012,100
40.413518,-86.799993,2,8:00 AM,9:00 AM,1/4/2012,1/4/2012,125
40.470722,-86.940704,3,9:00 AM,10:00 AM,1/4/2012,1/4/2012,150
40.470714,-86.940789,1,1:00 PM,2:00 PM,1/5/2012,1/5/2012,100
40.583748,-86.833981,2,3:00 PM,4:00 PM,1/5/2012,1/6/2012,125
40.389996,-86.751404,3,5:00 PM,7:00 PM,1/5/2012,1/6/2012,150
40.342621,-86.899536,1,9:00 AM,5:00 PM,1/5/2012,1/7/2012,175
40.503967,-86.870883,2,9:00 AM,5:00 PM,1/5/2012,1/7/2012,200
40.414032,-86.802254,3,9:00 AM,5:00 PM,1/5/2012,1/7/2012,225
40.472252,-86.94134,1,9:00 AM,5:00 PM,1/7/2012,1/9/2012,100
40.443453,-86.965933,2,9:00 AM,5:00 PM,1/7/2012,1/9/2012,125
40.44384,-86.96489,3,8:00 AM,9:00 AM,1/7/2012,1/9/2012,150
40.473289,-86.940755,1,9:00 AM,10:00 AM,1/10/2012,1/12/2012,100
40.47453,-86.940836,2,1:00 PM,2:00 PM,1/10/2012,1/12/2012,125
40.443483,-86.965939,3,3:00 PM,4:00 PM,1/10/2012,1/12/2012,150
40.443683,-86.964887,1,5:00 PM,7:00 PM,1/1/2012,1/12/2012,100
40.445733,-86.815941,2,9:00 AM,5:00 PM,1/1/2012,1/12/2012,125
40.390982,-86.838355,3,9:00 AM,5:00 PM,1/1/2012,1/12/2012,150
40.475723,-86.93502,1,9:00 AM,5:00 PM,1/1/2012,1/12/2012,175
40.474534,-86.940904,2,9:00 AM,5:00 PM,1/1/2012,1/12/2012,200
40.443527,-86.96595,3,9:00 AM,5:00 PM,1/1/2012,1/12/2012,225
40.532961,-86.871943,1,8:00 AM,9:00 AM,1/1/2012,1/1/2012,100
40.540848,-86.942558,2,9:00 AM,10:00 AM,1/1/2012,1/1/2012,125
40.446141,-86.805254,3,1:00 PM,2:00 PM,1/1/2012,1/1/2012,150
40.445147,-87.028159,1,3:00 PM,4:00 PM,1/2/2012,1/2/2012,100
40.443734,-86.964081,2,5:00 PM,7:00 PM,1/2/2012,1/2/2012,125
40.39197,-86.760942,3,9:00 AM,5:00 PM,1/2/2012,1/2/2012,150
40.444784,-86.962979,1,9:00 AM,5:00 PM,1/3/2012,1/3/2012,100
40.489916,-86.94242,2,9:00 AM,5:00 PM,1/3/2012,1/3/2012,125
40.627525,-86.833508,3,9:00 AM,5:00 PM,1/3/2012,1/3/2012,150
40.41008,-86.874395,1,9:00 AM,5:00 PM,1/4/2012,1/4/2012,175
40.473061,-86.942308,2,8:00 AM,9:00 AM,1/4/2012,1/4/2012,200
40.474565,-86.941385,3,9:00 AM,10:00 AM,1/4/2012,1/4/2012,225
40.474565,-86.941385,1,1:00 PM,2:00 PM,1/5/2012,1/5/2012,100
40.413792,-86.802269,2,3:00 PM,4:00 PM,1/5/2012,1/6/2012,125
40.44519,-86.96342,3,5:00 PM,7:00 PM,1/5/2012,1/6/2012,150
40.473065,-86.942389,1,9:00 AM,5:00 PM,1/5/2012,1/7/2012,100
40.445193,-86.96362,2,9:00 AM,5:00 PM,1/5/2012,1/7/2012,125
40.25745,-86.680267,3,9:00 AM,5:00 PM,1/5/2012,1/7/2012,150
40.445179,-86.964142,1,9:00 AM,5:00 PM,1/7/2012,1/9/2012,100
40.273367,-86.860861,2,9:00 AM,5:00 PM,1/7/2012,1/9/2012,125
40.532992,-86.871099,3,8:00 AM,9:00 AM,1/7/2012,1/9/2012,150
40.445196,-86.964155,1,9:00 AM,10:00 AM,1/10/2012,1/12/2012,175
40.471367,-86.942106,2,1:00 PM,2:00 PM,1/10/2012,1/12/2012,200
40.471382,-86.942127,3,3:00 PM,4:00 PM,1/10/2012,1/12/2012,225
40.472268,-86.942253,1,5:00 PM,7:00 PM,1/1/2012,1/12/2012,100
40.470682,-86.942096,2,9:00 AM,5:00 PM,1/1/2012,1/12/2012,125
40.471381,-86.942293,3,9:00 AM,5:00 PM,1/1/2012,1/12/2012,150
40.619638,-86.90837,1,9:00 AM,5:00 PM,1/1/2012,1/12/2012,100
40.497749,-86.147713,2,9:00 AM,5:00 PM,1/1/2012,1/12/2012,125
40.346628,-86.857476,3,9:00 AM,5:00 PM,1/1/2012,1/12/2012,150
40.351105,-86.909424,1,8:00 AM,9:00 AM,1/1/2012,1/1/2012,100
40.44194,-87.026962,2,9:00 AM,10:00 AM,1/1/2012,1/1/2012,125
40.440082,-86.804531,3,1:00 PM,2:00 PM,1/1/2012,1/1/2012,150
40.439096,-86.827739,1,3:00 PM,4:00 PM,1/2/2012,1/2/2012,175
40.418169,-86.781544,2,5:00 PM,7:00 PM,1/2/2012,1/2/2012,200
40.354288,-86.907866,3,9:00 AM,5:00 PM,1/2/2012,1/2/2012,225
40.422074,-86.806604,1,9:00 AM,5:00 PM,1/3/2012,1/3/2012,100
40.439898,-86.95909,2,9:00 AM,5:00 PM,1/3/2012,1/3/2012,125
40.41285,-86.806891,3,9:00 AM,5:00 PM,1/3/2012,1/3/2012,150
40.414184,-86.838906,1,9:00 AM,5:00 PM,1/4/2012,1/4/2012,100
40.475692,-86.934678,2,8:00 AM,9:00 AM,1/4/2012,1/4/2012,125
40.354228,-86.910044,3,9:00 AM,10:00 AM,1/4/2012,1/4/2012,150
40.448126,-86.896005,1,1:00 PM,2:00 PM,1/5/2012,1/5/2012,100
40.446282,-86.95204,2,3:00 PM,4:00 PM,1/5/2012,1/6/2012,125
40.472257,-86.943291,3,5:00 PM,7:00 PM,1/5/2012,1/6/2012,150
40.447147,-86.72347,1,9:00 AM,5:00 PM,1/5/2012,1/7/2012,175
40.35218,-86.9431,2,9:00 AM,5:00 PM,1/5/2012,1/7/2012,200
